4432648158942827|12|2028|595
4432648158944781|12|2028|612
4432648158940615|12|2028|719
4432648158946273|12|2028|313
4432648158945523|12|2028|294
4432648158944781|12|2028|735
4432648158941704|12|2028|737
4432648158947644|12|2028|357
4432648158943726|12|2028|780
4432648158945440|12|2028|544
4432648158948022|12|2028|027
4432648158943064|12|2028|809
4432648158944211|12|2028|794
4432648158943734|12|2028|901
4432648158945473|12|2028|304
4432648158946083|12|2028|438
4432648158945515|12|2028|542
4432648158943031|12|2028|893
4432648158943627|12|2028|972
4432648158941217|12|2028|387
4432648158941852|12|2028|268
4432648158942280|12|2028|809
4432648158945838|12|2028|485
4432648158941886|12|2028|375
4432648158942124|12|2028|518
4432648158942512|12|2028|771
4432648158948725|12|2028|847
4432648158942660|12|2028|949
4432648158943114|12|2028|473
4432648158948741|12|2028|024
4432648158945051|12|2028|103
4432648158948014|12|2028|945
4432648158948501|12|2028|712
4432648158946281|12|2028|901
4432648158948337|12|2028|836
4432648158944641|12|2028|888
4432648158943247|12|2028|549
4432648158940102|12|2028|463
4432648158945663|12|2028|952
4432648158940078|12|2028|363
4432648158946620|12|2028|972
4432648158946547|12|2028|955
4432648158941530|12|2028|915
4432648158948626|12|2028|876
4432648158943668|12|2028|346
4432648158946141|12|2028|145
4432648158941043|12|2028|106
4432648158944278|12|2028|858
4432648158944724|12|2028|304
4432648158940573|12|2028|021
4432648158940508|12|2028|287
4432648158945481|12|2028|553
4432648158943817|12|2028|058
4432648158945432|12|2028|020
4432648158944377|12|2028|943
4432648158948063|12|2028|722
4432648158940730|12|2028|837
4432648158942884|12|2028|501
4432648158941407|12|2028|982
4432648158946828|12|2028|037
4432648158947032|12|2028|595
4432648158944823|12|2028|831
4432648158944427|12|2028|883
4432648158941001|12|2028|479
4432648158947586|12|2028|531
4432648158947677|12|2028|702
4432648158944054|12|2028|328
4432648158943833|12|2028|577
4432648158942405|12|2028|386
4432648158948444|12|2028|658
4432648158940102|12|2028|769
4432648158945028|12|2028|249
4432648158942686|12|2028|230
4432648158948071|12|2028|526
4432648158941514|12|2028|478
4432648158944732|12|2028|326
4432648158945655|12|2028|016
4432648158942876|12|2028|525
4432648158941746|12|2028|041
4432648158944682|12|2028|101
4432648158947610|12|2028|168
4432648158942173|12|2028|489
4432648158942876|12|2028|094
4432648158945861|12|2028|651
4432648158945788|12|2028|872
